"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0503031220130831,59,312,1032238,0,0,0,0,0,0,1
0503031220130831,78,312,1032238,0,0,0,0,0,0,1
0503031220130831,122,503,1048630,0,0,0,0,0,0,1
0503031220130831,150,312,1032238,1,13,0,0,0,0,0
0503031220130831,164,503,1048630,1,3,0,0,0,0,0
0503031220130831,171,312,1032238,0,0,0,0,0,0,1
0503031220130831,175,503,1048630,1,0,0,0,0,0,0
0503031220130831,179,312,1032238,1,11,0,0,0,0,0
0503031220130831,208,503,1048630,1,3,0,0,0,0,0
0503031220130831,213,312,1032238,0,0,0,0,0,0,1
0414038820130831,7,388,1025692,1,5,0,0,0,0,0
0414038820130831,11,414,1040193,1,5,0,0,0,0,0
0414038820130831,25,414,1047959,1,14,0,0,0,0,0
0414038820130831,29,388,1025692,1,28,0,0,0,0,0
0414038820130831,53,388,1025692,1,2,0,0,0,0,0
0414038820130831,87,388,1025692,1,4,0,0,0,0,0
0414038820130831,111,388,1025692,0,0,0,0,0,0,1
0414038820130831,128,388,1025692,1,5,0,0,0,0,0
0414038820130831,163,388,1025692,1,10,0,0,0,0,0
0414038820130831,179,388,1025692,1,16,0,0,0,0,0
0231039220130831,19,392,1055879,1,0,0,1,1,0,0
0231039220130831,82,392,1047835,0,0,0,0,0,0,1
0231039220130831,99,392,1047835,0,0,0,0,0,0,1
0231039220130831,113,231,1031836,1,7,0,0,0,0,0
0231039220130831,117,392,1047835,0,0,0,0,0,0,1
0231039220130831,129,231,1031836,1,8,0,0,0,0,0
0231039220130831,138,392,1047835,0,0,0,0,0,0,1
0231039220130831,157,392,1055879,0,0,0,0,0,0,1
0231039220130831,164,231,1031836,0,0,0,0,0,0,1
0129041820130831,6,418,1056086,1,9,0,0,0,0,0
0129041820130831,6,418,1024822,0,30,1,0,0,0,0
0129041820130831,12,418,1048068,1,-3,0,0,0,0,0
0129041820130831,33,418,1024795,1,2,0,0,0,0,0
0129041820130831,110,418,1048068,1,2,0,0,0,0,0
0129041820130831,166,129,1039057,0,0,0,0,0,0,1
0454043420130831,65,434,1032914,1,0,0,0,0,0,0
0454043420130831,90,434,1032914,0,0,0,0,0,0,1
0454043420130831,109,434,1032914,1,1,0,0,0,0,0
0454043420130831,123,434,1032914,1,0,0,0,0,0,0
0454043420130831,135,434,1032914,1,6,0,0,0,0,0
0454043420130831,166,434,1032914,1,8,0,0,0,0,0
0454043420130831,200,454,1035566,1,1,0,0,0,0,0
0811046320130831,15,811,1050514,0,0,0,0,0,0,1
0811046320130831,58,811,1050514,1,11,0,0,0,0,0
0811046320130831,73,811,1050514,0,0,0,0,0,0,1
0811046320130831,96,811,1050514,1,2,0,0,0,0,0
0706047320130831,19,473,1040699,1,4,0,0,0,0,0
0706047320130831,32,473,1040699,1,-1,0,1,0,0,0
0706047320130831,43,473,1040699,0,0,0,0,0,0,1
0706047320130831,59,473,1040699,0,0,0,0,0,0,1
0706047320130831,63,706,1049718,0,0,0,0,0,0,1
0706047320130831,126,706,1049718,1,-2,0,0,0,0,0
0706047320130831,134,473,1040699,0,0,0,0,0,0,1
0366049020130831,14,490,1025261,1,0,0,0,0,0,0
0366049020130831,30,366,1026564,1,8,0,0,0,0,0
0366049020130831,56,366,1026564,1,-3,0,0,0,0,0
0366049020130831,60,490,1025261,1,5,0,0,0,0,0
0366049020130831,111,490,1025261,1,5,0,0,0,0,0
0366049020130831,123,490,1056520,0,0,0,0,0,0,1
0366049020130831,127,366,1026564,1,16,0,0,0,0,0
0366049020130831,169,490,1025261,0,0,0,0,0,0,1
0366049020130831,189,490,1056520,0,0,0,0,0,0,1
0295049720130831,45,497,1033197,1,48,0,0,0,0,0
0295049720130831,124,497,1033197,1,1,0,0,0,0,0
0295049720130831,183,497,1033197,1,62,0,0,0,0,0
0690051320130831,23,513,1033320,1,5,0,0,0,0,0
0690051320130831,130,513,1033320,1,12,0,0,0,0,0
0690051320130831,144,513,1033320,1,6,0,0,0,0,0
0690051320130831,148,690,1041642,0,0,0,0,0,0,1
0690051320130831,160,690,1041642,1,4,0,0,0,0,0
0690051320130831,173,690,1041642,1,0,0,1,1,0,0
0086051820130831,25,518,1033328,1,7,0,0,0,0,0
0086051820130831,42,518,1033328,1,0,0,0,0,0,0
0086051820130831,90,518,1033328,0,0,0,0,0,0,1
0086051820130831,94,86,1023396,0,0,0,0,0,0,1
0086051820130831,101,518,1033328,1,18,0,0,0,0,0
0086051820130831,171,518,1033328,1,19,0,0,0,0,0
0086051820130831,177,86,1023396,0,0,0,0,0,0,1
0430052120130831,20,430,1032814,1,2,0,0,0,0,0
0430052120130831,45,430,1032814,0,0,0,0,0,0,1
0430052120130831,50,521,1041005,0,0,0,0,0,0,1
0430052120130831,60,521,1041005,0,0,0,0,0,0,1
0430052120130831,64,430,1032814,0,0,0,0,0,0,1
0430052120130831,73,521,1041005,1,1,0,0,0,0,0
0430052120130831,111,521,1041005,0,0,0,0,0,0,1
0430052120130831,131,521,1041005,1,6,0,0,0,0,0
0430052120130831,166,430,1032814,1,-1,0,0,0,0,0
0498052220130831,8,498,1040809,0,0,0,0,0,0,1
0498052220130831,13,522,1031383,1,3,0,0,0,0,0
0498052220130831,17,498,1040809,0,0,0,0,0,0,1
0498052220130831,31,498,1040809,0,0,0,0,0,0,1
0498052220130831,35,522,1031383,1,3,0,0,0,0,0
0498052220130831,39,498,1040809,0,0,0,0,0,0,1
0498052220130831,43,522,1031383,1,4,0,0,0,0,0
0498052220130831,67,522,1031383,0,0,0,0,0,0,1
0498052220130831,86,522,1031383,0,0,0,0,0,0,1
0498052220130831,127,498,1040809,0,0,0,0,0,0,1
0498052220130831,139,522,1031383,1,45,0,0,0,0,0
0498052220130831,149,522,1031383,0,0,0,0,0,0,1
0498052220130831,178,522,1048816,0,0,0,0,0,0,1
0207052820130831,41,207,1028954,1,10,0,0,0,0,0
0207052820130831,80,207,1028954,1,11,0,0,0,0,0
0207052820130831,119,528,1025617,1,11,0,0,0,0,0
0483052920130831,13,529,1048870,1,-4,0,0,0,0,0
0483052920130831,30,529,1048870,0,0,0,0,0,0,1
0483052920130831,97,529,1048870,1,20,0,0,0,0,0
0201062620130831,29,626,1029571,0,0,0,0,0,0,1
0201062620130831,47,201,1044375,0,0,0,0,0,0,1
0201062620130831,80,626,1029571,1,3,0,0,0,0,0
0201062620130831,85,201,1044375,0,0,0,0,0,0,1
0201062620130831,129,626,1033713,0,0,0,0,0,0,1
0201062620130831,179,201,1044375,1,60,1,0,0,0,0
0201062620130831,206,626,1029571,0,0,0,0,0,0,1
0201062620130831,235,626,1029571,0,0,0,0,0,0,1
0402065120130831,38,651,1041370,0,0,0,0,0,0,1
0402065120130831,44,402,1037300,0,0,0,0,0,0,1
0402065120130831,63,402,1037300,1,21,0,0,0,0,0
0402065120130831,74,402,1037300,1,11,0,0,0,0,0
0670066420130831,17,670,1043894,0,0,0,0,0,0,1
0670066420130831,56,670,1043894,1,29,0,0,0,0,0
0670066420130831,65,670,1043894,0,0,0,0,0,0,1
0670066420130831,69,664,1049318,0,0,0,0,0,0,1
0670066420130831,78,664,1049318,1,17,0,0,0,0,0
0670066420130831,101,664,1049318,0,0,0,0,0,0,1
0670066420130831,113,664,1049318,0,0,0,0,0,0,1
0670066420130831,134,664,1049318,1,35,0,1,1,0,0
0670066420130831,148,664,1049318,0,0,0,0,0,0,1
0539068820130831,20,539,1033566,0,0,0,0,0,0,1
0539068820130831,27,688,1041607,0,0,0,0,0,0,1
0539068820130831,52,688,1041607,1,10,0,0,0,0,0
0539068820130831,77,539,1033566,1,-1,0,0,0,0,0
0539068820130831,105,539,1033566,1,14,0,0,0,0,0
0539068820130831,117,688,1041607,0,0,0,0,0,0,1
0539068820130831,124,539,1033566,0,0,0,0,0,0,1
0539068820130831,141,688,1041607,0,0,0,0,0,0,1
0539068820130831,156,539,1033566,1,31,0,0,0,0,0
0539068820130831,167,539,1033566,0,0,0,0,0,0,1
0539068820130831,179,688,1041607,1,6,0,0,0,0,0
0539068820130831,184,539,1033566,0,0,0,0,0,0,1
0539068820130831,191,688,1041607,0,0,0,0,0,0,1
0043069420130831,40,694,1041659,1,11,0,0,0,0,0
0043069420130831,76,694,1041659,1,10,0,0,0,0,0
0043069420130831,119,43,1051008,1,-1,0,0,0,0,0
0043069420130831,142,43,1051008,1,-5,0,0,0,0,0
0043069420130831,155,694,1034103,0,0,0,0,0,0,1
0574069720130831,7,574,1033655,0,0,0,0,0,0,1
0574069720130831,39,574,1033655,0,0,0,0,0,0,1
0574069720130831,147,574,1033655,1,11,0,0,0,0,0
0365069820130831,57,698,1041750,0,0,0,0,0,0,1
0365069820130831,62,365,1039973,0,0,0,0,0,0,1
0472070320130831,6,703,1041821,0,0,0,0,0,0,1
0472070320130831,62,703,1049635,1,10,0,0,0,0,0
0472070320130831,88,703,1049635,0,0,0,0,0,0,1
0472070320130831,119,703,1041821,0,0,0,0,0,0,1
0472070320130831,129,703,1041821,0,0,0,0,0,0,1
0472070320130831,140,703,1041821,1,7,0,0,0,0,0
0472070320130831,144,472,1033107,0,0,0,0,0,0,1
0472070320130831,151,703,1041821,1,8,0,0,0,0,0
0009071620130831,48,716,1026577,0,0,0,0,0,0,1
0009071620130831,56,9,1030900,0,0,0,0,0,0,1
0009071620130831,73,716,1026577,1,0,0,0,0,0,0
0009071620130831,153,716,1026577,0,0,0,0,0,0,1
0153072120130831,12,153,1037880,0,0,0,0,0,0,1
0153072120130831,31,153,1037880,0,0,0,0,0,0,1
0153072120130831,40,721,1054117,1,8,0,0,0,0,0
0153072120130831,60,721,1054117,0,0,0,0,0,0,1
0153072120130831,78,721,1054117,0,0,0,0,0,0,1
0153072120130831,94,721,1054117,0,0,0,0,0,0,1
0153072120130831,127,721,1054117,0,0,0,0,0,0,1
0153072120130831,147,721,1052124,1,6,0,0,0,0,0
0008074220130831,5,8,1038408,1,72,1,0,0,0,0
0008074220130831,23,742,1034770,0,0,0,0,0,0,1
0008074220130831,28,8,1038408,0,0,0,0,0,0,1
0008074220130831,57,8,1038408,1,-6,0,0,0,0,0
0008074220130831,65,8,1038408,0,0,0,0,0,0,1
0008074220130831,98,742,1058145,1,-2,0,0,0,0,0
0008074220130831,104,8,1038408,1,15,0,0,0,0,0
0008074220130831,112,8,1038408,0,0,0,0,0,0,1
0008074220130831,116,742,1058145,1,1,0,0,0,0,0
0008074220130831,120,8,1038408,1,19,0,0,0,0,0
0008074220130831,142,742,1042275,1,-1,0,0,0,0,0
0008074220130831,146,8,1038401,1,0,0,0,0,0,0
0008074220130831,150,742,1042275,1,43,0,0,0,0,0
0008074220130831,162,742,1042275,0,0,0,0,0,0,1
0008074220130831,170,8,1038401,1,18,0,0,0,0,0
0077074620130831,8,77,1023326,1,9,0,0,0,0,0
0077074620130831,30,746,1042315,0,0,0,0,0,0,1
0077074620130831,34,77,1023326,0,0,0,0,0,0,1
0077074620130831,41,746,1042315,0,0,0,0,0,0,1
0077074620130831,45,77,1023326,1,10,0,0,0,0,0
0077074620130831,52,746,1042315,0,0,0,0,0,0,1
0077074620130831,66,746,1042315,0,0,0,0,0,0,1
0077074620130831,70,77,1023326,1,17,0,0,0,0,0
0077074620130831,84,77,1023326,0,0,0,0,0,0,1
0077074620130831,90,746,1042315,1,4,0,0,0,0,0
0077074620130831,105,746,1042318,1,18,0,0,0,0,0
0077074620130831,120,746,1042315,1,6,0,0,0,0,0
0077074620130831,124,77,1023326,1,0,0,0,0,0,0
0077074620130831,129,746,1042315,0,0,0,0,0,0,1
0077074620130831,134,77,1023326,0,0,0,0,0,0,1
0077074620130831,142,746,1042315,1,35,0,0,0,0,0
0077074620130831,158,77,1023326,1,-2,0,0,0,0,0
0077074620130831,168,746,1042315,0,0,0,0,0,0,1
0077074620130831,199,77,1023326,0,0,0,0,0,0,1
0066075620130831,53,756,1042428,0,0,0,0,0,0,1
0066075620130831,72,756,1058282,0,0,0,0,0,0,1
0066075620130831,162,756,1042428,0,0,0,0,0,0,1
0786076820130831,19,768,1050340,0,0,0,0,0,0,1
0786076820130831,47,786,1038165,0,0,0,0,0,0,1
0786076820130831,66,786,1038165,0,0,0,0,0,0,1
